PGM_PO_NUMBER,PRD_LVL_NUMBER,NEW_FOB
2667231,69251313,2.7
2667236,69251320,2.7
2667236,69251337,2.7
2667236,69251344,2.7
2667236,69251351,2.7
2667236,69251368,2.7
2667236,69251375,2.7
2667236,69251382,2.7
2667240,69251191,2.7
2667240,69251207,2.7
2667240,69251214,2.7
2667240,69251221,2.7
2667240,69251238,2.7
2667240,69251245,2.7
2667208,68720155,3.4
2667208,68720162,3.4
2667208,68720179,3.4
2667208,68720186,3.4
2667208,68720193,3.4
2667208,68720209,3.4
2667209,68720223,3.4
2667209,68720230,3.4
2667209,68720247,3.4
2667209,68720254,3.4
2667209,68720261,3.4
2667209,68720278,3.4
2667216,68720155,3.4
2667216,68720162,3.4
2667216,68720179,3.4
2667216,68720186,3.4
2667216,68720193,3.4
2667216,68720209,3.4
2667217,68720223,3.4
2667217,68720230,3.4
2667217,68720247,3.4
2667217,68720254,3.4
2667217,68720261,3.4
2667217,68720278,3.4
2667228,68720223,3.4
2667228,68720230,3.4
2667228,68720247,3.4
2667228,68720254,3.4
2667228,68720261,3.4
2667228,68720278,3.4
2667229,68720155,3.4
2667229,68720162,3.4
2667229,68720179,3.4
2667229,68720186,3.4
2667229,68720193,3.4
2667229,68720209,3.4
2667239,68720155,3.4
2667239,68720162,3.4
2667239,68720179,3.4
2667239,68720186,3.4
2667239,68720193,3.4
2667239,68720209,3.4
2667201,71945729,6.84
2667201,71945736,6.84
2667201,71945743,6.84
2667201,71945750,6.84
2667201,71945767,6.84
2667201,71945774,6.84
2667201,71945781,6.84
2667202,71945798,6.84
2667202,71945804,6.84
2667202,71945811,6.84
2667202,71945828,6.84
2667202,71945835,6.84
2667202,71945842,6.84
2667207,71945729,6.84
2667207,71945736,6.84
2667207,71945743,6.84
2667207,71945750,6.84
2667207,71945767,6.84
2667207,71945774,6.84
2667207,71945781,6.84
2667223,71945729,6.84
2667223,71945736,6.84
2667223,71945743,6.84
2667223,71945750,6.84
2667223,71945767,6.84
2667223,71945774,6.84
2667223,71945781,6.84
2667224,71945798,6.84
2667224,71945804,6.84
2667224,71945811,6.84
2667224,71945828,6.84
